ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,5,cat5,HSS (VI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,164,159,146,113,107,0,0,0,0,0,0,0,118,129,113,94,86
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,9,5,3,0,1,0,0,0,0,0,0,0,3,6,3,1,1
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,8,9,4,5,6,0,0,0,0,0,0,0,2,3,4,6,3
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,3,3,24,28,29,15,20,0,0,0,0,0,0,5,20,14,10,19,16
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,12,12,12,41,32,0,0,0,0,0,0,0,18,11,6,51,49
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,16,5,19,10,7
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,5,9,7,5,7,0,0,0,0,0,0,0,3,4,10,6,6
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,4,7,5,1,2,0,0,0,0,0,0,0,3,4,6,3,3
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,8,6,9,8,0,0,0,0,0,0,0,0,3,3,9,9,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,39,19,29,16,17,0,0,0,0,0,0,0,26,20,37,10,13
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,10,18,17,6,11,0,0,0,0,0,0,0,7,11,14,5,7
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,61,44,31,53,35,0,0,0,0,0,0,0,27,28,29,42,34
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,93,91,53,49,47,0,0,0,0,0,0,0,58,54,58,26,27
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,7,7,3,6,2,0,0,0,0,0,0,0,5,5,4,6,3
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,64,50,43,16,17,0,0,0,0,0,0,0,47,36,35,44,38
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,5,cat5,HSS (VI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,387,398,384,282,226,0,0,0,0,0,0,0,288,285,332,257,196
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,5,cat5,HSS (VI-XII),93,Jawahar Navodaya Vidyalaya ,4,OBC,0,0,0,0,0,0,0,11,12,15,5,9,10,35,0,0,0,0,0,10,10,13,9,5,2,3
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,32,52,0,0,0,0,0,0,0,0,0,0,49,49
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,885,757,0,0,0,0,0,0,0,0,0,0,1216,983
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,7,18
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,194,210,0,0,0,0,0,0,0,0,0,0,127,98
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,27,37
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,110,118,0,0,0,0,0,0,0,0,0,0,109,105
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,68,60,0,0,0,0,0,0,0,0,0,0,84,66
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,90,109,0,0,0,0,0,0,0,0,0,0,83,94
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,5,2
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0,0,0,0,0,0,0,0,0,0,32,23
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,97,67,0,0,0,0,0,0,0,0,0,0,95,122
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,135,123,0,0,0,0,0,0,0,0,0,0,120,118
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,1004,986,0,0,0,0,0,0,0,0,0,0,881,823
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,306,274,0,0,0,0,0,0,0,0,0,0,227,230
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,268,239,0,0,0,0,0,0,0,0,0,0,202,172
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,104,96,0,0,0,0,0,0,0,0,0,0,53,39
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,27,33
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,11,cat11,HSS (XI-XII),4,Government Aided,4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,91,124,0,0,0,0,0,0,0,0,0,0,61,55
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,25,17
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,188,147,0,0,0,0,0,0,0,0,0,0,113,78
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,43,75,0,0,0,0,0,0,0,0,0,0,31,51
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,26
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,66,55,0,0,0,0,0,0,0,0,0,0,41,51
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,15,9
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,154,147,0,0,0,0,0,0,0,0,0,0,100,93
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,26,28
2019-20,27,Maharashtra,2725,PUNE,272513,VELHE,Rural,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,107,90,0,0,0,0,0,0,0,0,0,0,62,28
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,0,23,14
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,233,152,0,0,0,0,0,0,0,0,0,0,229,172
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,80,78,0,0,0,0,0,0,0,0,0,0,54,47
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,201,184,0,0,0,0,0,0,0,0,0,0,197,129
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,242,263,0,0,0,0,0,0,0,0,0,0,226,202
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,142,124,0,0,0,0,0,0,0,0,0,0,87,56
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,53,33,0,0,0,0,0,0,0,0,0,0,40,37
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,11,cat11,HSS (XI-XII),5,Private Unaided (Recognized),4,OBC,0,0,0,0,0,0,0,0,0,0,0,0,608,570,0,0,0,0,0,0,0,0,0,0,426,404
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,128,138,131,172,12,0,0,0,0,0,0,0,125,130,147,137,9,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,628,769,775,806,1,0,0,0,0,0,0,0,661,769,737,746,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,54,75,73,77,4,0,0,0,0,0,0,0,59,86,72,64,2,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,11,12,514,602,586,621,12,0,0,0,0,0,0,0,523,583,535,502,21,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,418,527,521,524,45,0,0,0,0,0,0,0,454,466,463,464,31,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,914,1016,1094,1057,13,0,0,0,0,0,0,0,916,1020,955,958,8,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,227,276,264,258,9,0,0,0,0,0,0,0,237,244,197,267,11,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,145,161,154,167,8,0,0,0,0,0,0,0,156,134,111,110,6,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,18,17,119,133,108,134,4,0,0,0,0,0,0,0,121,149,134,127,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,157,184,166,182,42,0,0,0,0,0,0,0,144,176,172,172,55,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,273,290,277,307,4,0,0,0,0,0,0,0,241,289,262,330,3,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,517,531,583,632,13,0,0,0,0,0,0,0,457,528,457,526,10,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272513,VELHE,Rural,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,22,28,33,24,5,0,0,0,0,0,0,0,18,27,29,29,4,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,15,10,17,20,0,0,0,0,0,0,0,0,12,16,8,27,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,2,2,3,5,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,19,8,18,33,37,49,0,0,0,0,0,0,0,0,20,27,33,38,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,23,30,31,34,0,0,0,0,0,0,0,0,25,39,35,22,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,0,0,15,9,15,14,0,0,0,0,0,0,0,0,10,11,18,15,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,94,104,43,52,41,33,23,0,0,0,0,0,0,0,53,46,49,43,29,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,9,14,4,6,9,1,0,0,0,0,0,0,0,0,11,5,5,6,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,37,36,25,21,38,30,0,0,0,0,0,0,0,0,25,22,27,20,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,55,79,42,37,39,38,1,0,0,0,0,0,0,0,32,47,49,42,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,41,53,30,30,36,23,3,0,0,0,0,0,0,0,30,37,42,21,3,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,1,cat1,PS (I-V),3,Local body,4,OBC,94,123,83,94,91,90,8,0,0,0,0,0,0,0,54,72,88,65,9,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,16,19,13,10,0,0,0,0,0,0,0,0,21,13,13,14,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,121,110,132,119,117,132,0,0,0,0,0,0,0,0,78,107,103,97,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,39,67,73,75,0,0,0,0,0,0,0,0,41,46,66,48,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,143,122,230,275,263,253,0,0,0,0,0,0,0,0,210,233,194,196,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,15,15,27,39,30,46,0,0,0,0,0,0,0,0,32,28,28,28,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,5,3,4,4,0,0,0,0,0,0,0,0,4,6,2,1,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,38,41,47,38,0,0,0,0,0,0,0,0,20,25,30,25,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,22,26,19,22,0,0,0,0,0,0,0,0,14,16,13,11,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,6,2,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,43,34,54,47,47,62,0,0,0,0,0,0,0,0,41,46,52,43,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,34,26,13,10,16,8,3,0,0,0,0,0,0,0,9,11,7,10,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,10,8,18,13,0,0,0,0,0,0,0,0,16,14,22,17,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,4,3,41,48,54,57,0,0,0,0,0,0,0,0,37,37,42,51,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,0,0,26,31,38,33,1,0,0,0,0,0,0,0,39,26,23,29,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,63,52,79,54,50,59,0,0,0,0,0,0,0,0,47,54,40,45,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,159,141,93,94,118,105,0,0,0,0,0,0,0,0,84,97,91,99,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,38,28,58,64,59,69,0,0,0,0,0,0,0,0,67,58,59,41,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,153,166,194,225,243,255,0,0,0,0,0,0,0,0,196,236,270,279,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,93,83,84,90,87,118,0,0,0,0,0,0,0,0,62,73,88,80,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,93,156,48,52,52,52,0,0,0,0,0,0,0,0,56,73,71,84,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,97,71,196,209,204,181,0,0,0,0,0,0,0,0,190,174,173,175,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,188,148,200,201,239,318,0,0,0,0,0,0,0,0,339,301,330,348,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,64,58,159,165,202,214,0,0,0,0,0,0,0,0,193,179,188,179,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,1,cat1,PS (I-V),4,Government Aided,4,OBC,366,363,474,477,439,507,1,0,0,0,0,0,0,0,420,407,459,436,2,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,0,0,10,3,12,7,3,0,0,0,0,0,0,0,7,5,7,6,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,166,127,106,95,73,66,26,0,0,0,0,0,0,0,71,65,46,42,5,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,0,0,10,1,3,6,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,32,37,58,40,27,27,16,0,0,0,0,0,0,0,41,32,21,14,8,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,234,220,331,314,293,243,28,0,0,0,0,0,0,0,274,248,177,195,29,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,10,9,72,87,72,61,9,0,0,0,0,0,0,0,58,48,39,32,6,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,15,18,95,79,74,80,7,0,0,0,0,0,0,0,91,74,64,68,1,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,1,cat1,PS (I-V),5,Private Unaided (Recognized),4,OBC,58,44,66,45,36,30,16,0,0,0,0,0,0,0,57,35,22,21,7,0,0,0,0,0,0,0
